ts_code,name,fullname,enname,list_date,delist_date,market,curr_type,list_status,created_at,updated_at
06033.HK,电讯数码控股,电讯数码控股有限公司,Telecom Digital Holdings Limited,2017-05-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06036.HK,光丽科技,光丽科技控股有限公司,Apex Ace Holding Limited,2018-03-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06038.HK,信越控股,信越控股有限公司,G & M Holdings Limited,2017-06-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06049.HK,保利物业,保利物业服务股份有限公司,"Poly Property Services Co., Ltd.",2019-12-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06051.HK,有赞,有赞科技有限公司,Youzan Technology Limited,2026-04-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06055.HK,中烟香港,中烟国际(香港)有限公司,China Tobacco International (HK) Company Limited,2019-06-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06058.HK,兴证国际,兴证国际金融集团有限公司,China Industrial Securities International Financial Group Limited,2019-01-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06060.HK,众安在线,众安在线财产保险股份有限公司,"ZhongAn Online P&C Insurance Co., Ltd.",2017-09-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06063.HK,智中国际,智中国际控股有限公司,Lotus Horizon Holdings Limited,2020-04-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06066.HK,中信建投证券,中信建投证券股份有限公司,"China Securities Finance Co., Ltd.",2016-12-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06068.HK,光正教育,光正教育国际控股有限公司,Wisdom Education International Holdings Company Limited,2017-01-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06069.HK,盛业,盛业控股集团有限公司,SY Holdings Group Limited,2019-10-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06078.HK,海吉亚医疗,海吉亚医疗控股有限公司,"Hygeia Healthcare Holdings Co., Limited",2020-06-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06080.HK,荣智控股,荣智控股有限公司,Wing Chi Holdings Limited,2017-10-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06082.HK,壁仞科技,上海壁仞科技股份有限公司,"Shanghai Biren Technology Co., Ltd.",2026-01-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06083.HK,环宇物流(亚洲),环宇物流(亚洲)控股有限公司,World-Link Logistics (Asia) Holding Ltd.,2017-11-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06086.HK,方舟健客,方舟云康控股有限公司,Fangzhou Inc.,2024-07-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06088.HK,FIT HON TENG,鸿腾六零八八精密科技股份有限公司,FIT Hon Teng Limited,2017-07-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06090.HK,不同集团,不同集团,Butong Group,2025-09-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06093.HK,和泓服务,和泓服务集团有限公司,Hevol Services Group Co. Limited,2019-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06098.HK,碧桂园服务,碧桂园服务控股有限公司,Country Garden Services Holdings Company Limited,2018-06-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06099.HK,招商证券,招商证券股份有限公司,"China Merchants Securities Co., Ltd.",2016-10-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06100.HK,同道猎聘,同道猎聘集团,Tongdao Liepin Group,2018-06-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06108.HK,新锐医药,新锐医药国际控股有限公司,New Ray Medicine International Holding Limited,2015-06-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06110.HK,滔搏,滔搏国际控股有限公司,Topsports International Holdings Limited,2019-10-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06113.HK,比特策略,比特策略控股有限公司,BitStrat Holdings Limited,2017-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06117.HK,日照港裕廊,日照港裕廊股份有限公司,"Rizhao Port Jurong Co., Ltd.",2019-06-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06118.HK,奥星生命科技,奥星生命科技有限公司,Austar Lifesciences Limited,2014-11-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06119.HK,天源集团,天源集团控股有限公司,Tian Yuan Group Holdings Limited,2018-06-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06123.HK,圆通国际快递,圆通国际快递供应链科技有限公司,YTO International Express and Supply Chain Technology Limited,2014-07-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06127.HK,昭衍新药,北京昭衍新药研究中心股份有限公司,"JOINN Laboratories (China) Co., Ltd.",2021-02-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06128.HK,烯石电车新材料,烯石电动汽车新材料控股有限公司,Graphex Group Limited,2014-06-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06133.HK,维太创科,维太创科控股有限公司,Vital Innovations Holdings Limited,2015-06-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06136.HK,康达环保,康达国际环保有限公司,Kangda International Environmental Company Limited,2014-07-04,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06138.HK,哈尔滨银行,哈尔滨银行股份有限公司,"Harbin Bank Co., Ltd.",2014-03-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06158.HK,正荣地产,正荣地产集团有限公司,Zhenro Properties Group Limited,2018-01-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06160.HK,百济神州,百济神州有限公司,BeOne Medicines Ltd.,2018-08-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06162.HK,天瑞汽车内饰,中国天瑞汽车内饰件有限公司,"China Tianrui Automotive Interiors Co., Ltd",2019-01-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06163.HK,彭顺国际,彭顺国际有限公司,Gemilang International Limited,2016-11-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06166.HK,剑桥科技,上海剑桥科技股份有限公司,"Cig Shanghai Co., Ltd.",2025-10-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06168.HK,周六福,周六福珠宝股份有限公司,"Zhou Liu Fu Jewellery Co., Ltd.",2025-06-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06169.HK,宇华教育,中国宇华教育集团有限公司,China Yuhua Education Corporation Limited,2017-02-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06178.HK,光大证券,光大证券股份有限公司,Everbright Securities Company Limited,2016-08-18,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06181.HK,老铺黄金,老铺黄金股份有限公司,"Laopu Gold Co., Ltd.",2024-06-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06182.HK,乙德投资控股,乙德投资控股有限公司,Twintek Investment Holdings Limited,2018-01-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06185.HK,康希诺生物,康希诺生物股份公司,CanSino Biologics Inc.,2019-03-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06186.HK,中国飞鹤,中国飞鹤有限公司,China Feihe Limited,2019-11-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06188.HK,迪信通,北京迪信通商贸股份有限公司,"Beijing Digital Telecom Co., Ltd.",2014-07-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06189.HK,爱得威建设集团,广东爱得威建设(集团)股份有限公司,Guangdong Adway Construction (Group) Holdings Company Limited,2016-11-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06190.HK,九江银行,九江银行股份有限公司,"Bank of Jiujiang Co., Ltd.",2018-07-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06193.HK,泰林科建,泰林科建控股有限公司,Tailam Tech Construction Holdings Limited,2019-12-18,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06196.HK,郑州银行,郑州银行股份有限公司,"Bank of Zhengzhou Co., Ltd.",2015-12-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06198.HK,青岛港,青岛港国际股份有限公司,"Qingdao Port International Co., Ltd.",2014-06-06,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06199.HK,贵州银行,贵州银行股份有限公司,"Bank of Guizhou Co.,Ltd.",2019-12-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06600.HK,卧安机器人,卧安机器人(深圳)股份有限公司,"OneRobotics (Shenzhen) Co., Ltd.",2025-12-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06601.HK,朝云集团,朝云集团有限公司,Cheerwin Group Limited,2021-03-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06603.HK,IFBH,IFBH Limited,IFBH Limited,2025-06-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06608.HK,百融云-W,百融云创,Bairong Inc.,2021-03-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06609.HK,心玮医疗-B,上海心玮医疗科技股份有限公司,Shanghai HeartCare Medical Technology Corporation Limited,2021-08-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06610.HK,飞天云动,飞天云动科技有限公司,Flowing Cloud Technology Ltd,2022-10-18,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06611.HK,三巽集团,三巽控股集团有限公司,Sanxun Holdings Group Limited,2021-07-19,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06613.HK,蓝思科技,蓝思科技股份有限公司,"Lens Technology Co., Ltd.",2025-07-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06616.HK,环球新材国际,环球新材国际控股有限公司,Global New Material International Holdings Limited,2021-07-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06618.HK,京东健康,京东健康股份有限公司,JD Health International Inc.,2020-12-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06622.HK,兆科眼科-B,兆科眼科有限公司,Zhaoke Ophthalmology Limited,2021-04-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06623.HK,陆控,陆金所控股有限公司,Lufax Holding Ltd,2023-04-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06626.HK,越秀服务,越秀服务集团有限公司,Yuexiu Services Group Limited,2021-06-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06628.HK,创胜集团医药-B,创胜集团医药有限公司,Transcenta Holding Limited,2021-09-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06633.HK,青瓷游戏,青瓷游戏有限公司,Qingci Games Inc.,2021-12-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06636.HK,极视角,山东极视角科技股份有限公司,"Shandong Extreme Vision Technology Co., Ltd.",2026-03-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06639.HK,瑞尔集团,瑞尔集团有限公司,Arrail Group Limited,2022-03-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06651.HK,五一视界,北京五一视界数字孪生科技股份有限公司,"Beijing 51WORLD Digital Twin Technology Co., Ltd.",2025-12-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06655.HK,华新建材,华新建材集团股份有限公司,"Huaxin Building Materials Group Co. , Ltd.",2022-03-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06656.HK,思格新能,思格新能源(上海)股份有限公司,"Sigenergy Technology Co., Ltd.",2026-04-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06657.HK,百望股份,百望股份有限公司,"Baiwang Co., Ltd.",2024-07-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06660.HK,艾美疫苗,艾美疫苗股份有限公司,"AIM Vaccine Co., Ltd.",2022-10-06,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06661.HK,湖州燃气,湖州燃气股份有限公司,"Huzhou Gas Co., Ltd.",2022-07-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06663.HK,国际永胜集团,国际永胜集团控股有限公司,IWS Group Holdings Limited,2022-03-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06666.HK,恒大物业,恒大物业集团有限公司,Evergrande Property Services Group Limited,2020-12-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06667.HK,美因基因,美因基因有限公司,Mega Genomics Limited,2022-06-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06668.HK,星盛商业,星盛商业管理股份有限公司,E-Star Commercial Management Company Limited,2021-01-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06669.HK,先瑞达医疗-B,先瑞达医疗科技控股有限公司,Acotec Scientific Holdings Limited,2021-08-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06676.HK,找钢网-W,找钢网集团,Zg Group,2025-03-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06677.HK,远洋服务,远洋服务控股有限公司,Sino-Ocean Service Holding Limited,2020-12-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06680.HK,金力永磁,江西金力永磁科技股份有限公司,"JL Mag Rare-Earth Co., Ltd.",2022-01-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06681.HK,脑动极光-B,脑动极光医疗科技有限公司,BrainAurora Medical Technology Limited,2025-01-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06682.HK,范式智能,范式智能技术集团股份有限公司,"Phancy Group Co., Ltd.",2023-09-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06683.HK,巨星传奇,巨星传奇集团有限公司,Star Plus Legend Holdings Limited,2023-07-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06686.HK,诺亚控股,诺亚控股私人财富资产管理有限公司,Noah Holdings Private Wealth and Asset Management Limited,2022-07-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06687.HK,聚水潭,聚水潭集团股份有限公司,JST Group Corporation Limited,2025-10-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06690.HK,海尔智家,海尔智家股份有限公司,"Haier Smart Home Co., Ltd.",2020-12-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06693.HK,赤峰黄金,赤峰吉隆黄金矿业股份有限公司,"Chifeng Jilong Gold Mining Co., Ltd.",2025-03-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06696.HK,多想云,多想云控股有限公司,Many Idea Cloud Holdings Limited,2022-11-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06698.HK,星空华文,星空华文控股有限公司,STAR CM Holdings Limited,2022-12-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06699.HK,时代天使,时代天使科技有限公司,Angelalign Technology Inc.,2021-06-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06805.HK,金茂源环保,金茂源环保控股有限公司,Kimou Environmental Holding Limited,2019-07-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06806.HK,申万宏源,申万宏源集团股份有限公司,"Shenwan Hongyuan Group Co., Ltd.",2019-04-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06808.HK,高鑫零售,高鑫零售有限公司,Sun Art Retail Group Ltd.,2011-07-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06809.HK,澜起科技,澜起科技股份有限公司,"Montage Technology Co., Ltd.",2026-02-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06810.HK,商米科技-W,上海商米科技集团股份有限公司,"Shanghai Sunmi Technology Co., Ltd.",2026-04-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06811.HK,太兴集团,太兴集团控股有限公司,Tai Hing Group Holdings Limited,2019-06-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06812.HK,永顺控股香港,永顺控股香港有限公司,Winson Holdings Hong Kong Limited,2020-06-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06816.HK,瑞港建设,瑞港建设控股有限公司,Prosper Construction Holdings Limited,2016-07-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06818.HK,中国光大银行,中国光大银行股份有限公司,China Everbright Bank Company Limited,2013-12-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06820.HK,友谊时光,友谊时光股份有限公司,FriendTimes Inc.,2019-10-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06821.HK,凯莱英,凯莱英医药集团(天津)股份有限公司,"Asymchem Laboratories (Tianjin) Co., Ltd.",2021-12-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06822.HK,科劲国际,科劲国际(控股)有限公司,King's Flair International (Holdings) Limited,2015-01-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06826.HK,昊海生物科技,上海昊海生物科技股份有限公司,"Shanghai Haohai Biological Technology Co., Ltd.",2015-04-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06828.HK,北京燃气蓝天,北京燃气蓝天控股有限公司,Beijing Gas Blue Sky Holdings Limited,2011-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06829.HK,龙升集团控股,龙升集团控股有限公司,Dragon Rise Group Holdings Limited,2018-02-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06830.HK,华众车载,华众车载控股有限公司,Huazhong In-Vehicle Holdings Company Limited,2012-01-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06831.HK,绿茶集团,绿茶集团有限公司,Green Tea Group Limited,2025-05-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06833.HK,兴科蓉医药,兴科蓉医药控股有限公司,Sinco Pharmaceuticals Holdings Limited,2016-03-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
06838.HK,盈利时,盈利时控股有限公司,Winox Holdings Limited,2011-07-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
